"YEAR","scenario","quantity","net_change_RATIO","survivor_change_RATIO","gross_accrual_RATIO","survivor_loss_RATIO","ingrowth_gain_RATIO","mortality_loss_RATIO","removal_loss_RATIO","net_change_TOTAL","survivor_change_TOTAL","gross_accrual_TOTAL","survivor_loss_TOTAL","ingrowth_gain_TOTAL","mortality_loss_TOTAL","removal_loss_TOTAL","PROP_FOREST_TOTAL","net_change_RATIO_SE","survivor_change_RATIO_SE","gross_accrual_RATIO_SE","survivor_loss_RATIO_SE","ingrowth_gain_RATIO_SE","mortality_loss_RATIO_SE","removal_loss_RATIO_SE","net_change_SE","survivor_change_SE","gross_accrual_SE","survivor_loss_SE","ingrowth_gain_SE","mortality_loss_SE","removal_loss_SE","nPlots_x","nPlots_y"
2019,"reach","boughs",-0.00134817837260339,-0.0131373441021883,0.0168881112323769,-0.0300254553345653,0.0161019380424807,0.0033346707714849,0.000978101541410842,-671.501221584708,-6543.45359061277,8411.63717891482,-14955.0907695276,8020.05972290427,1660.93414798731,487.173205888895,498080.398877792,363.681960198011,31.0721853125857,14.9907609655237,14.367798868744,15.0773760781235,30.8902877392792,56.1895352387288,363.697562548796,31.3980983933315,15.7303889633467,15.1037163705618,15.7967864654572,31.2809610870282,56.4117530679804,229,234
2019,"reach","foliage_only",-0.00072329448776387,-0.00464705110864219,0.00491187001363364,-0.00955892112227583,0.0055854182165838,0.00133317004069403,0.000328491555011442,-360.258806971536,-2314.60506979799,2446.5061756265,-4761.11124542449,2781.98733321534,664.025865640806,163.615204748085,498080.398877792,212.476502003448,26.8189151875625,14.3454995931385,13.8888277879865,14.4815660001755,30.4713281605887,55.9366139995276,212.528262409817,27.210412219931,15.1171071925866,14.658253204161,15.2184383193967,30.8575809034211,56.161259595671,229,234
2019,"rule","boughs",0.013694052345678,0.0042813027840207,0.0737640644644597,-0.069482761680439,0.0170391482060958,0.00633036941081823,0.00129602923362028,6820.73905458865,2132.43299838163,36740.4346513052,-34608.0016529236,8486.86573503001,3153.03292118411,645.526757638869,498080.398877792,99.8670559031424,299.241331009175,10.4384311135435,14.6225727937227,15.2234115500485,26.2334365961363,55.5023418232044,99.9356903000186,299.24221581639,11.4404196828389,15.3967577611618,15.944719627442,26.7276203082308,55.7233971567266,229,234
2019,"rule","foliage_only",0.00255752020764685,-0.00073324601313433,0.0182193763668258,-0.0189526223799601,0.00589955086841062,0.00219499390041613,0.000413790747213311,1273.85068516276,-365.215466697497,9074.71424809319,-9439.92971479069,2938.45064973778,1093.28343745358,206.101060423946,498080.398877792,147.799314011951,476.398761689046,10.2303882145939,15.5977476143878,14.6392896166412,25.1125865180291,54.1949038293148,147.831030088303,476.456921558043,11.249873434647,16.3243787383318,15.3777558498897,25.6147233864364,54.4228917297937,229,234
