"YEAR","species","scenario","quantity","component","green_tons_acre_year","green_tons_per_year","per_acre_se_percent","total_se_percent","total_se_tons_per_year","per_acre_se_tons_year"
2019,"White fir","rule","boughs","survivor_change",0.00630706654540824,3141.42622068571,90.4781036975653,90.5838667537954,2845.62534191474,0.00570651420922892
2019,"White fir","rule","boughs","gross_accrual",0.0255768972771865,12739.3511978774,15.8935061155895,16.5562669196864,2109.16098815685,0.00406506573292768
2019,"White fir","rule","boughs","survivor_loss",-0.0192698307317783,-9597.92497719166,21.6933943488315,22.2009273048723,2130.8283469625,0.004180280370997
2019,"White fir","rule","boughs","ingrowth_gain",0.00254733907824677,1268.77966417013,18.3310790487422,18.8646872501543,239.351315539254,0.000466954740072916
2019,"White fir","rule","boughs","mortality_loss",0.00334276166548939,1664.96406370034,34.6855731630432,35.0378768639303,583.368058468017,0.00115945604314948
2019,"White fir","rule","boughs","removal_loss",2.61675688498515e-05,13.0335531303961,101.255413113166,101.373369343028,13.2125519533963,2.64960799405892e-05
2019,"White fir","rule","foliage_only","net_change",0.00135823685500544,676.511154511628,126.768609029543,126.830488912511,858.022404814769,0.00172181796841702
2019,"White fir","rule","foliage_only","survivor_change",0.00138560662700492,690.143501466322,118.093692804797,118.176382480526,815.586623957336,0.0016363140335781
2019,"White fir","rule","foliage_only","gross_accrual",0.00740070442957491,3686.14581425931,15.3310844146253,16.0173880507064,590.424279184784,0.00113460824337504
2019,"White fir","rule","foliage_only","survivor_loss",-0.00601509780256999,-2996.00231279299,20.5889067208958,21.115709114021,632.627133418708,0.00123844287574179
2019,"White fir","rule","foliage_only","ingrowth_gain",0.00117946546607709,587.468629806259,18.0245582585438,18.5645321037752,109.060802379991,0.000212593440072471
2019,"White fir","rule","foliage_only","mortality_loss",0.00119357795920673,594.497786013428,30.6864813804384,31.0763733554554,184.748351571449,0.00036626707821299
2019,"White fir","rule","foliage_only","removal_loss",1.32572788698431e-05,6.60319074752555,101.255413113166,101.373369343028,6.69387694491374,1.3423712487224e-05
2019,"red fir (Shasta, California and noble)","reach","boughs","net_change",-0.00104403482084006,-520.013280006318,136.095869722694,136.257702359874,708.558147302826,0.00142088826963004
2019,"red fir (Shasta, California and noble)","reach","boughs","survivor_change",-0.00206686382679695,-1029.4643592771,70.2966965241561,70.5896886917283,726.695686406001,0.00145293699189101
2019,"red fir (Shasta, California and noble)","reach","boughs","gross_accrual",0.00240013898272149,1195.46218187606,40.7614491584676,41.1185259395544,491.55642735227,0.000978331431174583
2019,"red fir (Shasta, California and noble)","reach","boughs","survivor_loss",-0.00446700280951844,-2224.92654115316,41.0562194052525,41.4779699282681,922.854361665563,0.00183398247431468
2019,"red fir (Shasta, California and noble)","reach","boughs","ingrowth_gain",0.00111568475528006,555.700707931763,51.8613989457853,52.2126451577066,290.146038771275,0.000578609721913099
